1.448493002841380042e-03 5.022341473996663145e-04
2.180194303283496289e-03 5.630044293075649534e-04
2.187135505861588503e-03 5.224126376445347060e-04
2.547212079631957365e-03 4.946585245931036908e-04
2.682122185009787330e-03 6.066198658519790640e-04
2.275229844257775809e-03 5.656149413750875647e-04
3.227587021647686759e-03 5.814209442066090852e-04
2.408309922148083558e-03 5.156049215505058465e-04
3.479899066443046217e-03 5.628795270201242262e-04
2.705817940799621051e-03 5.776667115005085836e-04
2.121252296203601263e-03 5.078387036405679431e-04
2.180993087421671892e-03 4.876052635553155970e-04
2.228285949609579760e-03 5.619077000515607188e-04
2.143565722563463543e-03 4.674928720505186724e-04
1.757202531645569174e-03 5.037194174757282693e-04
2.468686506140932435e-03 5.366697820525040625e-04
2.241355291195654825e-03 5.404051859544546210e-04
3.088254321298041904e-03 5.339585091631274174e-04
2.226137549040134965e-03 5.695111421137284214e-04
2.480175591267340038e-03 5.289867201540412794e-04
2.206386163715801183e-03 5.668409662385481438e-04
2.463925543024225902e-03 5.049447867762127656e-04
3.250812950210727435e-03 5.686078034537479222e-04
1.834176215966899608e-03 5.333922382629161700e-04
2.088424186424494514e-03 5.661783034707313722e-04
2.813649580269178292e-03 6.219739959361637828e-04
2.321409969043968305e-03 5.409355187691059982e-04
2.487294185772960953e-03 5.642940449038410773e-04
1.756766318867176036e-03 5.102349983917523358e-04
2.499434841904240798e-03 4.867082756515810722e-04
1.741970026404904759e-03 5.318579029024986986e-04
2.699919169244428645e-03 5.307755084685442191e-04
2.231596612255266204e-03 5.309101102326984007e-04
2.745973557599140115e-03 5.343491723959157289e-04
2.243364098085449346e-03 5.270624193287118528e-04
2.404847842193413420e-03 5.180350325067646644e-04
2.326292034381319609e-03 4.678170719900862388e-04
2.107344592113567956e-03 4.711766014121327307e-04
2.064777256419705626e-03 5.340554129853628896e-04
1.942690999723137779e-03 5.290514144438562957e-04
2.267843831125409670e-03 5.094505431296770257e-04
2.572510178720620409e-03 6.547253769950512692e-04
2.004457915962753415e-03 5.137244167826701333e-04
2.312725208598694158e-03 5.777422845328417447e-04
1.516360884700912156e-03 5.032976258853037515e-04
2.635073715243780364e-03 6.275016507030964754e-04
2.437276879579488176e-03 6.018622719051559345e-04
1.964708913416305606e-03 4.979452955686373451e-04
2.913758140318455005e-03 5.584775881497439001e-04
2.021644908334192543e-03 5.577530024264594488e-04
1.913278473992253243e-03 6.023132198362941793e-04
1.913784255711275476e-03 5.247156357429366268e-04
2.541023897395228767e-03 4.817907995922254458e-04
3.041151884628235866e-03 5.782171744890915888e-04
2.297769187732771889e-03 4.533841382321647366e-04
2.738704603531854059e-03 5.539809193213294895e-04
2.129292455821289645e-03 5.212221115545516252e-04
2.191017016090377259e-03 5.127395888159671329e-04
2.808875098397962695e-03 5.653422908756122614e-04
2.133849917190148212e-03 5.144850372699540141e-04
2.185823967634866697e-03 6.085209332287129297e-04
2.210369450591890411e-03 4.675412688934994006e-04
3.285542039218751747e-03 6.331953139738183238e-04
2.426286595803738531e-03 5.650449536884887556e-04
2.297801739468353227e-03 5.699917597046414786e-04
2.729560251537473375e-03 5.680692586467636597e-04
2.322205766273583577e-03 5.383393243909238282e-04
2.990345095844402449e-03 5.762033883801143770e-04
3.128094231844122559e-03 5.941288538990277404e-04
1.793445154689149576e-03 4.716590755624330790e-04
1.783408068090417201e-03 4.834959214245153738e-04
2.091722425589181370e-03 5.628031264026257374e-04
2.267234796148355491e-03 5.994674381244215200e-04
2.175063351968179078e-03 5.536404861606064468e-04
2.583716665070018813e-03 6.986172785854936592e-04
2.428017571087993497e-03 4.690944516189668651e-04
2.728640306303069338e-03 6.107300232159221069e-04
3.045831132406409333e-03 5.697702793700690042e-04
2.491581243967617466e-03 6.077677081608735257e-04
1.932199476299993265e-03 5.303069355388196184e-04
2.349954549176848980e-03 5.649934125847155949e-04
2.260237064254994564e-03 5.886594807703496952e-04
2.431867097062488138e-03 5.242796104053113653e-04
3.216107154596391845e-03 5.931988126572063612e-04
2.009315461490798933e-03 5.708223270976790385e-04
2.040523918243855334e-03 5.217448322768651397e-04
2.242971550858178370e-03 5.255811930560016403e-04
1.846752462480694482e-03 4.939802653126225494e-04
1.796702670150083711e-03 4.909435838621186788e-04
