1.028941564614593678e-02 1.041408619848106787e-02 9.961174017137168143e-03 1.006807566491247675e-02 9.544888111135423417e-03 9.303857834330268514e-03 8.900055317258341592e-03 8.284327629331292991e-03 8.118339010904687333e-03 7.652590035790184098e-03 7.016036261460183165e-03 6.280018470467763764e-03 5.709296830794593700e-03 4.990779503144986487e-03 4.316827380862291869e-03 3.663571463272377073e-03 3.016468323928551964e-03 2.315123853473095676e-03 1.421838642200651303e-03 6.600915803515610986e-04
1.039354647862053733e-02 1.046821561965976394e-02 1.022562028719030749e-02 1.005953422532119591e-02 9.354921536080322911e-03 9.773050262109504380e-03 8.842243397815171060e-03 9.350132617157509707e-03 8.259960545525024678e-03 7.678823461308758973e-03 6.948730366559669087e-03 6.213257876598149779e-03 5.713512400196513533e-03 5.209604983070172633e-03 4.295364767197108226e-03 3.745071009689389038e-03 3.036162518753402449e-03 2.249954390456923928e-03 1.403479889325901777e-03 6.612659157510464639e-04
1.013982040172418421e-02 1.024108210613557633e-02 1.008391605199600825e-02 1.023433302132193551e-02 8.922775049494511765e-03 8.845109780848993408e-03 8.769511536638499929e-03 9.107381751082103960e-03 8.307266146289514139e-03 7.385664226173275539e-03 6.928190606643151381e-03 6.324472271624662252e-03 5.693639509804389147e-03 5.178728512930791221e-03 4.307610426853279197e-03 3.696915276656998362e-03 3.095080510372797463e-03 2.322582840714889317e-03 1.483729509391765134e-03 6.530364958913415126e-04
1.069021216651165097e-02 1.056935865388720051e-02 1.031615661515840159e-02 1.046631429918183989e-02 9.603774103181224667e-03 9.656655929406137220e-03 9.038193806891584720e-03 9.231074843904204033e-03 8.491616132639384293e-03 7.805426661340989641e-03 7.320011193024273180e-03 6.567424612931714589e-03 5.903542237793826634e-03 5.436791302934412644e-03 4.564240515155945470e-03 3.856684080463696016e-03 3.081086484914119950e-03 2.281710394642007603e-03 1.481288102424187930e-03 6.648293694560599570e-04
1.019050257391911248e-02 9.879540569687293022e-03 1.003625043115816649e-02 9.732954489248945434e-03 9.076527429927407076e-03 9.658641173333688476e-03 9.042179987771166091e-03 8.866094549643700057e-03 7.815767163099063275e-03 7.293425313950426501e-03 6.878395677009986088e-03 6.015291314637790515e-03 5.548615796874414342e-03 5.078443864669800363e-03 4.351541554322140709e-03 3.726824408047745441e-03 3.000807552548444800e-03 2.256786661977382407e-03 1.388905285643841003e-03 6.284974907901840976e-04
1.008205735779170442e-02 9.875121619255047140e-03 9.847052034972512968e-03 1.013924063574838871e-02 9.069085953863100652e-03 9.325139963295977358e-03 8.918982097628161410e-03 8.953366621764654448e-03 8.253719078997908548e-03 7.495539033645629533e-03 6.770975023687159262e-03 6.240272822987141810e-03 5.473951338701387587e-03 4.909489856333049997e-03 4.277155007852378836e-03 3.764433326728470856e-03 2.921191306986805399e-03 2.258369730027450471e-03 1.457049513237210301e-03 6.552382991426002751e-04
1.027049663297604012e-02 1.028288449325947228e-02 1.027147073323038222e-02 9.907350628418055971e-03 9.427015209223980549e-03 9.627370525675044838e-03 8.869797713501697406e-03 8.905786299132511033e-03 8.327332823742837620e-03 7.309704157406067548e-03 6.796009128447438874e-03 5.940271766986885034e-03 5.509214401379856560e-03 5.111820853011141315e-03 4.271886430879592335e-03 3.739950411365775777e-03 3.023387682115568232e-03 2.279481523565300791e-03 1.435767026031028147e-03 6.610782782955854173e-04
9.971284026068890499e-03 1.000301318574341528e-02 1.023765187682011343e-02 1.011817940607037669e-02 9.368701322721157201e-03 9.348212731693429645e-03 8.932580955743278650e-03 8.874762019135763735e-03 8.183214203699933076e-03 7.635648093709679861e-03 6.885536385746676181e-03 6.158545147052757636e-03 5.522051218437055813e-03 4.973226366444935889e-03 4.339301253929481877e-03 3.749224336283995661e-03 2.916236126562295802e-03 2.198826185426636798e-03 1.395337664654272558e-03 6.399233901462641778e-04
1.098360949594260477e-02 1.040772708192059560e-02 1.059629362872558517e-02 1.062989110239490921e-02 9.531263192654262223e-03 9.742483742127942131e-03 8.956701758519590092e-03 9.581473748100807070e-03 8.872598280407661270e-03 7.340532963659540493e-03 7.162633063054191923e-03 6.314716323580587404e-03 5.674188407447249699e-03 5.258259611908006406e-03 4.483861881364128825e-03 3.787164481401456874e-03 3.045840113414490652e-03 2.316147443768587152e-03 1.393569840967598394e-03 6.375678757662946779e-04
1.024354307183285469e-02 1.044003866415651148e-02 1.008188596674287896e-02 1.019222310515867889e-02 9.493860017342788463e-03 9.299860390983318709e-03 9.324563511234843644e-03 8.999171653474543828e-03 7.935267766949657617e-03 7.514424446467885682e-03 7.044082755496587286e-03 6.534706041185510232e-03 5.541072342205869729e-03 5.219504307371748524e-03 4.398967101284115798e-03 3.765223869976021612e-03 3.028615911538310671e-03 2.246912999376220448e-03 1.403307835097838442e-03 6.438586420727125713e-04
