5.708733597005482933e-03 5.762885800683111969e-04 1.600633259562841883e-03 -3.694280495718536405e-03 -2.793096894948335178e-03 -3.530007136315788888e-03 -1.164765715854049763e-03 -2.018349433418401874e-03 -3.619138006416656745e-03 -4.096062811631310911e-03 -3.731313871755542310e-03 -1.777676030270270184e-03 -4.773020151552094872e-03 -5.765196223174278746e-03 -6.496510006746141451e-03 -6.785845828651198425e-03 -7.573050299462849924e-03 -7.277412254178361115e-03 -5.422832742881003934e-03 -8.712668076166099271e-03
4.575236032846714818e-03 2.657959263096141764e-04 -1.081905034841077699e-03 -1.515792249999995279e-03 -8.134997419958807244e-04 -1.359379418616927550e-03 -1.592954038398394431e-04 -2.441331734916070417e-03 -3.587465194452510702e-03 -2.527048716707335895e-03 -3.784804785958685407e-03 -2.167647499844640481e-03 -5.583801256906075622e-03 -5.616600456112357323e-03 -6.322764742194958085e-03 -6.600172444614393549e-03 -8.445980204153472407e-03 -6.148533833432084060e-03 -5.962367824470314603e-03 -9.031285633851627442e-03
4.497361925366876075e-03 3.286498500682358856e-04 3.030012999194196463e-03 -9.761928407988027271e-04 8.984294910428049013e-04 -2.824955981836529267e-03 -1.766120036896275027e-03 -1.722858799485858447e-03 -4.096754382320134946e-03 -1.569197835040368489e-03 -2.034304457468753217e-03 -2.440046023814230504e-03 -4.040590796596211891e-03 -4.251622087087540344e-03 -4.144897024669608188e-03 -6.826519850291682193e-03 -7.575826169676785557e-03 -6.985471732943472449e-03 -5.520335733026320545e-03 -9.016792679114786144e-03
2.920381411106488800e-04 -9.856435380885360720e-05 2.422555314696486165e-03 -1.579195695643936586e-03 -1.545121393529519729e-03 -3.360889398910823795e-03 -1.141756124919090978e-03 -2.325499964017955709e-04 -2.854944382546575898e-03 -1.237158413165771699e-03 -2.799222147315118953e-03 -2.112115323497378103e-03 -5.896381117561683496e-03 -4.860443343138765547e-03 -6.002661367606629446e-03 -6.696889534446167150e-03 -7.439076634783440417e-03 -7.157006806930698954e-03 -5.517614509269899367e-03 -9.065640300530133575e-03
2.479169909999997916e-03 9.962751527341276708e-04 -3.236187173283717414e-04 -1.803133089599997943e-03 3.681167826086945215e-04 -2.609278296369518801e-03 -1.820258725566448448e-03 -2.107389377370617271e-03 -4.473939922721857816e-03 -1.892328944221108832e-03 -3.027341485557958223e-03 -2.727004621652483283e-03 -4.012043287834405475e-03 -5.956694842213452849e-03 -6.099057406747962311e-03 -6.970390455023837105e-03 -7.962008642792534063e-03 -6.979006663051219236e-03 -5.978504124616869711e-03 -9.221246019234114952e-03
3.842647473312749921e-03 -1.628737292567453609e-04 1.898956807975724342e-03 -7.605554663424090233e-04 1.158564940640154908e-03 -4.279729513303167678e-03 -9.621279234099199386e-04 -2.307309846447911338e-03 -2.792589492743001618e-03 -1.981825686779062432e-03 -2.191113723396273180e-03 -6.564499814180443015e-04 -5.187718663895600837e-03 -5.023244265369096982e-03 -5.776008876765517837e-03 -5.355103069708122901e-03 -7.056080032941299159e-03 -5.816852992743445569e-03 -4.782281287282049917e-03 -8.967603316385793638e-03
4.455053763343627508e-03 1.311224865596787546e-03 1.789356289932335494e-03 -2.197630754082609186e-03 -6.637301454952539907e-05 -3.060580971078780133e-03 -2.491764218976896556e-03 -1.660027347612464321e-03 -3.409182140665325926e-03 -1.246366692864151306e-03 -2.649690815736219143e-03 -6.464724864917981671e-04 -3.849776281122678154e-03 -5.891996017547773169e-03 -6.920608670225385575e-03 -6.618245623263514614e-03 -7.842366814264842972e-03 -6.560693215782384402e-03 -5.736025994196309978e-03 -9.195148325349504492e-03
2.645864799628558622e-03 3.162864209183636815e-04 3.203933014291383136e-03 -1.846287124497218799e-03 -1.018092747238349060e-03 -3.950037045833331914e-03 -3.493760223331666363e-03 -2.296568641397188967e-03 -2.129124249420290445e-03 -1.273374809850528512e-03 -3.625072593672233785e-03 -2.705861371034895026e-03 -5.185753850916344741e-03 -5.986877198976780189e-03 -7.774189936386774469e-03 -6.804870842532274172e-03 -7.559839837116298644e-03 -6.307199776988518976e-03 -5.561699492133728544e-03 -9.085645420831430299e-03
4.128994323365639367e-03 1.514131089849916944e-03 6.046526596253478433e-04 -2.158376262052589308e-03 -8.515966980635468909e-04 -1.882488754118053246e-03 -1.300721665229882373e-03 -8.030872487302242058e-04 -5.193470146855087496e-03 -2.538485749308977760e-03 -3.771592054872958434e-03 -2.093592319393154308e-03 -5.163069753966017389e-03 -5.133142206591207943e-03 -6.941794961044914919e-03 -6.919818121601643141e-03 -7.871374741637229486e-03 -6.595962995421388898e-03 -5.324498475482674492e-03 -9.078783243778709017e-03
1.348814585927770107e-03 2.908910400323491165e-03 8.789176142050022893e-04 1.434081561161798047e-03 -1.179536647025299567e-04 -7.998672364211634666e-04 -2.741763180352144603e-03 7.297117173033737829e-04 -3.772878371796730464e-03 -3.249839068198851974e-03 -1.197353743542208448e-03 -1.560915387380928943e-03 -6.626856174015897591e-03 -6.232881494023905997e-03 -7.185532670994497495e-03 -7.748320101940019307e-03 -8.125205164368341781e-03 -6.853497219439896870e-03 -6.106470312368344859e-03 -9.594596695000892281e-03
