1.294036232890619694e-03 4.582162598839906891e-04
1.769204847193512741e-03 5.776661152722911783e-04
1.604001855174745769e-03 4.734941156550656334e-04
1.505475940723317212e-03 5.084656790838595029e-04
1.642079420707099431e-03 5.095905325874648846e-04
1.531398387132796310e-03 4.774728065824313775e-04
1.362437134537985983e-03 5.312899377799281493e-04
1.673630878745854898e-03 5.583082279726370601e-04
1.627648385862387817e-03 5.154910793727873969e-04
1.696522496759327687e-03 5.271822168866951899e-04
1.498058692230458747e-03 4.977200647722944057e-04
1.571414489110454973e-03 5.064738972989397004e-04
1.302913652532079964e-03 5.051980826484218489e-04
1.401441391824559141e-03 4.855738679425754441e-04
1.275375126726425177e-03 4.765644586583312717e-04
1.656358228064865740e-03 5.751098217280547131e-04
1.306046764247618258e-03 5.124554409157776151e-04
1.607915857248554820e-03 4.730572096259515061e-04
1.665363228539882548e-03 4.676012097682963721e-04
1.665081699404886767e-03 4.877263478731868663e-04
1.494924162073428152e-03 4.828930360143318971e-04
1.111424389258123310e-03 4.663136528927482125e-04
1.331740488689606020e-03 5.642398033527946770e-04
1.727725682979307708e-03 4.983423091567274876e-04
1.648264530376120822e-03 4.398631682418255003e-04
1.345109874519249482e-03 5.389168246538084172e-04
1.443427627317624227e-03 4.535251878307517445e-04
1.772996388303700816e-03 5.905640665870504546e-04
1.432814672226265240e-03 5.006951071269660465e-04
1.720853168954122880e-03 4.721523316362669391e-04
1.426080839965808422e-03 5.162093730617806899e-04
1.371034450309911897e-03 5.266921119953605138e-04
1.753183023391301004e-03 5.040375559747585672e-04
1.471399894097707084e-03 5.013607391101756886e-04
1.144885237934560943e-03 4.501616326927359050e-04
1.450289351100558571e-03 4.105482711426224605e-04
1.480371222693219191e-03 4.728495909550957973e-04
1.568890442483490471e-03 5.062487768203191661e-04
1.439593238797947858e-03 5.032706233947336185e-04
1.376248976660100938e-03 4.479180087957532999e-04
1.575388215351236675e-03 4.958911977738869343e-04
1.773637606212795240e-03 5.100293231293555806e-04
1.532523946401057394e-03 4.286987760533133890e-04
1.424631948889960300e-03 5.395870690241909946e-04
1.366067573256503787e-03 5.115391719721040743e-04
1.654349504612305554e-03 5.696906591007951841e-04
1.684677113124162908e-03 5.032348365011129251e-04
1.520285983394202784e-03 5.043011152430442422e-04
1.281033389974374839e-03 4.144896766768275086e-04
1.598653568156134129e-03 4.757971311365467968e-04
1.280245773503709385e-03 4.397703400527127942e-04
1.543769757157814702e-03 5.035699664739782568e-04
1.605057299578061588e-03 4.541469721136304227e-04
1.373155171168764744e-03 4.609948103910301042e-04
1.691540586524383372e-03 5.599273272828171610e-04
1.629592853552550707e-03 5.011274113253103750e-04
1.476913984725804641e-03 4.854165479383903688e-04
1.881143208171117765e-03 5.153875153689986338e-04
1.262865458451409165e-03 4.675403376103181869e-04
1.462287316914906692e-03 5.172758250437749271e-04
1.380077783769357962e-03 5.272599212762105669e-04
1.525106849969329759e-03 4.930547132452037153e-04
1.480664917149325044e-03 5.147156172003108324e-04
1.362004416062870347e-03 5.363838845237071853e-04
1.532647972373262467e-03 4.966012537069386477e-04
1.282753132114568175e-03 4.812742476399373788e-04
1.606983465213435679e-03 4.571398935990628166e-04
1.504681238500361288e-03 5.640174433130401305e-04
1.492576253430669478e-03 5.148320829762283255e-04
1.436353341924974034e-03 5.245826935969347691e-04
1.397144531336917510e-03 5.062197487611195396e-04
1.382709839011743306e-03 5.073056974972443107e-04
1.667737997247942944e-03 4.303255318654965883e-04
1.775755043310988648e-03 5.099208804587152368e-04
1.454140988017565798e-03 4.595073154935700203e-04
1.688298797047953215e-03 4.908073484740657980e-04
1.604166612486735127e-03 5.096757688134670060e-04
1.201929604302965542e-03 5.117654717157308925e-04
1.609073267524608730e-03 5.360656842165300705e-04
1.488927888165466002e-03 5.441290640394747533e-04
1.611619086899940701e-03 4.384994161361139208e-04
1.563493541457461116e-03 5.226367721847264679e-04
1.503083319439728902e-03 4.945981066576513084e-04
1.415957374760710768e-03 4.721266297917844912e-04
1.525333777010325683e-03 5.577118310204614432e-04
1.551049361881942689e-03 4.889019794512433365e-04
1.586037267882650734e-03 5.374141908097428448e-04
1.694372428146636396e-03 5.995613065296191528e-04
1.457607764108006338e-03 5.367535290266586909e-04
1.427214804112173765e-03 5.233544782594174924e-04
1.391946435824834580e-03 4.890837332905562801e-04
1.552279033048102174e-03 5.737756255421771947e-04
1.567694553965226240e-03 5.426057680995924337e-04
1.571151434308582168e-03 5.400860823572338314e-04
1.353879752915165650e-03 5.613177301675190915e-04
1.613042883932816777e-03 5.013141320751313135e-04
1.328456718689013894e-03 4.797533563547054817e-04
1.602930711111319809e-03 5.187785813267822973e-04
1.440604232264929572e-03 5.864130359714466714e-04
1.457079390881035885e-03 4.611590346749695952e-04
1.647730102775984799e-03 4.975849332650384088e-04
1.671320422375780412e-03 5.329830515369367219e-04
1.509649302406697617e-03 4.857212348272783842e-04
1.509989721780153867e-03 4.734567632159093374e-04
1.581195671019213368e-03 5.189597837659180955e-04
1.606909923062971226e-03 5.346782228611020966e-04
1.473878690109366001e-03 4.258151315349130222e-04
1.554896020214644684e-03 5.471367874622126660e-04
1.681364791607437232e-03 5.000036524863369367e-04
1.509145652806452922e-03 4.544889716771550407e-04
1.425842466189506351e-03 4.567933452331078233e-04
1.837689146165485303e-03 5.092241463154406275e-04
1.520406954328082892e-03 4.866148980119511095e-04
1.276973782595923436e-03 4.598266069504790645e-04
1.487275487264693797e-03 5.256854516463240921e-04
1.335465398320708104e-03 4.639094190820189042e-04
1.599049255304700080e-03 4.697543727367290301e-04
1.547451478124150116e-03 5.439622850147202062e-04
1.578498085016170763e-03 4.849531284093471645e-04
1.356365005296235457e-03 5.404270052787109617e-04
1.379905157591039891e-03 4.922290722681667719e-04
1.689103568200559262e-03 4.689851160603673136e-04
1.313066306425900815e-03 5.187790874356393777e-04
1.437920830245150274e-03 4.635606510103012362e-04
1.749869586690202313e-03 5.176439408822742496e-04
1.453998216688725306e-03 4.787728233440632594e-04
1.587537078327657270e-03 4.549706384298837910e-04
1.365487355195345439e-03 5.216877498332724667e-04
1.508870504354866728e-03 5.101369423093589156e-04
1.821814357381895504e-03 5.738120985608295699e-04
1.422768322978950478e-03 4.972478932811491689e-04
1.443680012347145795e-03 5.273451545003338863e-04
1.550459306928260927e-03 4.433552675211629773e-04
1.597262829228251503e-03 4.530137184438570806e-04
1.398806720048595886e-03 4.852287774771251979e-04
1.417102264739847177e-03 4.828530949190948753e-04
1.406169316174360863e-03 4.745274671683865275e-04
1.423165866833585921e-03 4.423313932877601779e-04
1.402092492195031875e-03 4.738951528420234363e-04
1.569420857301992390e-03 4.948179609605294011e-04
1.639086863608113509e-03 5.531580795228751473e-04
1.463486714544651049e-03 4.740976641945813717e-04
1.473743584497068815e-03 5.133017745589152402e-04
1.365439852857797164e-03 4.428991984629606000e-04
1.666441218654689249e-03 5.517208926173770497e-04
1.666102423560655984e-03 5.761679824050597960e-04
1.594246794660662261e-03 5.452843452803799633e-04
1.257070121150182006e-03 4.240115053708005087e-04
1.363747421291743901e-03 4.673487632473217611e-04
1.316643426657273467e-03 4.867297291028016603e-04
1.198289423063739374e-03 4.165655735512065628e-04
1.453850157609824518e-03 5.561975371350597660e-04
1.621705874863053291e-03 5.351143581855933272e-04
1.249550564952325252e-03 4.719933945462105140e-04
1.304355917358196665e-03 4.793593817699811905e-04
1.683272489838092377e-03 5.568368621624475608e-04
1.512171198808057561e-03 5.040215859026886749e-04
1.662350875202509362e-03 5.064272892420152621e-04
1.316092392111024682e-03 4.862716654945285506e-04
1.507438532647542660e-03 4.969811354302976908e-04
1.450501857255309147e-03 4.540344976430366118e-04
1.516082018434747412e-03 4.903191354825693019e-04
1.585276211763054621e-03 4.787984244067249929e-04
1.738321553459549595e-03 5.143045731006828372e-04
1.518335968315911609e-03 4.893204956973259707e-04
1.118788590089856436e-03 4.795835554224725061e-04
1.560832388228377459e-03 5.198266027784921930e-04
1.399579066187787426e-03 4.963330183858061760e-04
1.541168112280228829e-03 4.870184939682136956e-04
1.440296127470842673e-03 4.698186250785607912e-04
1.569605712613326163e-03 5.720885268008728914e-04
1.540741582655140267e-03 4.779075187943270680e-04
1.308368786757970912e-03 4.808853495781443329e-04
1.570310196212509023e-03 4.694477716122199260e-04
1.472299893396348701e-03 4.491480276575570882e-04
1.487529129160024060e-03 4.884833588003884399e-04
1.670089678449400211e-03 5.351365931863942852e-04
1.480663886432117713e-03 4.817547820732425204e-04
1.706619301426034237e-03 5.125646824383206642e-04
1.622284372916647961e-03 4.619661921902112433e-04
1.851873575535494887e-03 5.511717499949472625e-04
1.679926940521627582e-03 4.845082238101386927e-04
1.556094234796322412e-03 4.388424463179599637e-04
1.288917699674433943e-03 4.591624456748950390e-04
1.470209039155893254e-03 4.247723128029804221e-04
1.587592989645301988e-03 5.367961134829944605e-04
